"measure","location","sex","age","cause","metric","year","val","upper","lower"
"Deaths","Eastern Sub-Saharan Africa","Female","5-9 years","Enteric infections","Percent",2010,0.17612323302857,0.290317864832965,0.0950747929715758
"Deaths","Eastern Sub-Saharan Africa","Both","5-9 years","Enteric infections","Percent",2010,0.177118963143444,0.24576085783849,0.1267589819566
"Deaths","Eastern Sub-Saharan Africa","Male","10-14 years","Enteric infections","Percent",2010,0.13258541208429,0.204533629826677,0.0923529885707365
"Deaths","Eastern Sub-Saharan Africa","Female","10-14 years","Enteric infections","Percent",2010,0.128125820631337,0.201710710508655,0.0749548897547085
"Deaths","Eastern Sub-Saharan Africa","Both","10-14 years","Enteric infections","Percent",2010,0.130683384336073,0.182809419671577,0.0924229104982786
"Deaths","Eastern Sub-Saharan Africa","Male","15-19 years","Enteric infections","Percent",2010,0.0918180591543502,0.145565826615732,0.059063739966783
"Deaths","Eastern Sub-Saharan Africa","Female","15-19 years","Enteric infections","Percent",2010,0.0843783032534053,0.150667129922967,0.0425098238741658
"Deaths","Eastern Sub-Saharan Africa","Both","15-19 years","Enteric infections","Percent",2010,0.0885288046263908,0.131165088048158,0.0592587992600676
"Deaths","Eastern Sub-Saharan Africa","Male","20-24 years","Enteric infections","Percent",2010,0.0748556468945778,0.121018682725652,0.0453713125122267
"Deaths","Eastern Sub-Saharan Africa","Female","20-24 years","Enteric infections","Percent",2010,0.0573146065049844,0.111003619930403,0.0261612667945912
"Deaths","Eastern Sub-Saharan Africa","Both","20-24 years","Enteric infections","Percent",2010,0.0660883579852742,0.100368241813029,0.0416883049010541
"Deaths","Southern Sub-Saharan Africa","Male","<5 years","Enteric infections","Percent",2014,0.0842842832652704,0.11189257929704,0.0675823269331931
"Deaths","Southern Sub-Saharan Africa","Female","<5 years","Enteric infections","Percent",2014,0.0953484552974846,0.122084822078105,0.0734105506888713
"Deaths","Southern Sub-Saharan Africa","Both","<5 years","Enteric infections","Percent",2014,0.0891192216783313,0.113490675336704,0.0720292188614701
"Deaths","Southern Sub-Saharan Africa","Male","5-9 years","Enteric infections","Percent",2014,0.0774109446755382,0.135236047895727,0.0470930135680012
"Deaths","Southern Sub-Saharan Africa","Female","5-9 years","Enteric infections","Percent",2014,0.0628893141943308,0.115364424783613,0.0288588072852848
"Deaths","Southern Sub-Saharan Africa","Both","5-9 years","Enteric infections","Percent",2014,0.0711226767891428,0.108552164670175,0.0464865627459069
"Deaths","Southern Sub-Saharan Africa","Male","10-14 years","Enteric infections","Percent",2014,0.0478115537144594,0.0854179856987169,0.0268588929284928
"Deaths","Southern Sub-Saharan Africa","Female","10-14 years","Enteric infections","Percent",2014,0.0389014035343401,0.0753461560219303,0.0164788721081426
"Deaths","Southern Sub-Saharan Africa","Both","10-14 years","Enteric infections","Percent",2014,0.0439733320490292,0.0666009342415906,0.0268701596595985
"Deaths","Southern Sub-Saharan Africa","Male","15-19 years","Enteric infections","Percent",2014,0.0286922702542467,0.0482782125894996,0.0136127416435313
"Deaths","Southern Sub-Saharan Africa","Female","15-19 years","Enteric infections","Percent",2014,0.0254881813646418,0.0554739298250678,0.0094658654341841
"Deaths","Southern Sub-Saharan Africa","Both","15-19 years","Enteric infections","Percent",2014,0.0272572710935775,0.0459661720077434,0.014838571281505
"Deaths","Southern Sub-Saharan Africa","Male","20-24 years","Enteric infections","Percent",2014,0.0266044314831676,0.0489108164138789,0.0129879575836009
"Deaths","Southern Sub-Saharan Africa","Female","20-24 years","Enteric infections","Percent",2014,0.019927978722148,0.0502905508081434,0.00542497659071846
"Deaths","Southern Sub-Saharan Africa","Both","20-24 years","Enteric infections","Percent",2014,0.023370594804676,0.0406143305763321,0.0120536297753681
"Deaths","South Asia","Male","<5 years","Enteric infections","Percent",2014,0.0798513094343287,0.09530291941658,0.0651105352648513
"Deaths","South Asia","Female","<5 years","Enteric infections","Percent",2014,0.104067606434608,0.123681324743594,0.0853599350231855
"Deaths","South Asia","Both","<5 years","Enteric infections","Percent",2014,0.0916978334959477,0.106533035571256,0.0764440584339855
"Deaths","South Asia","Male","5-9 years","Enteric infections","Percent",2014,0.307971613364317,0.444101012572982,0.203293973409853
"Deaths","South Asia","Female","5-9 years","Enteric infections","Percent",2014,0.321684143849523,0.464846702214095,0.201954085197505
"Deaths","South Asia","Both","5-9 years","Enteric infections","Percent",2014,0.314543822604922,0.431205758855927,0.212755221094851
"Deaths","South Asia","Male","10-14 years","Enteric infections","Percent",2014,0.260495626605418,0.386805778518388,0.154597662668817
"Deaths","South Asia","Female","10-14 years","Enteric infections","Percent",2014,0.295297812291518,0.433330318709095,0.185468124251235
"Deaths","South Asia","Both","10-14 years","Enteric infections","Percent",2014,0.276026444814303,0.400644851849141,0.174377839910115
"Deaths","South Asia","Male","15-19 years","Enteric infections","Percent",2014,0.139495571988907,0.231836936426778,0.0756950283344145
"Deaths","South Asia","Female","15-19 years","Enteric infections","Percent",2014,0.147739979528109,0.232248470289608,0.0829550477666108
"Deaths","South Asia","Both","15-19 years","Enteric infections","Percent",2014,0.143331417738555,0.222648965179078,0.0825795755865327
"Deaths","South Asia","Male","20-24 years","Enteric infections","Percent",2014,0.0750446883104211,0.130556480654715,0.0429286546597948
"Deaths","South Asia","Female","20-24 years","Enteric infections","Percent",2014,0.0914984848064125,0.159549470921597,0.0480461249834335
"Deaths","South Asia","Both","20-24 years","Enteric infections","Percent",2014,0.0823391313116655,0.131640905133772,0.0489403257057167
"Deaths","South Asia","Male","<5 years","Enteric infections","Percent",2010,0.0951688580076312,0.109996973470596,0.0811944220307899
"Deaths","South Asia","Female","<5 years","Enteric infections","Percent",2010,0.12263628039668,0.140380949986472,0.103754551031574
"Deaths","South Asia","Both","<5 years","Enteric infections","Percent",2010,0.108661588876645,0.123775861442109,0.0936556956306909
"Deaths","South Asia","Male","5-9 years","Enteric infections","Percent",2010,0.295652708754993,0.427726154074632,0.197355421012536
"Deaths","South Asia","Female","5-9 years","Enteric infections","Percent",2010,0.306007972052768,0.442099824414519,0.194949347238368
"Deaths","South Asia","Both","5-9 years","Enteric infections","Percent",2010,0.300605171584431,0.415507013066761,0.207897458895066
"Deaths","South Asia","Male","10-14 years","Enteric infections","Percent",2010,0.254707227795004,0.379856840372798,0.154004179869144
"Deaths","South Asia","Female","10-14 years","Enteric infections","Percent",2010,0.290435274249316,0.424562080758997,0.183709531278423
"Deaths","South Asia","Both","10-14 years","Enteric infections","Percent",2010,0.270254956488697,0.391062005106378,0.172633575774544
"Deaths","South Asia","Male","15-19 years","Enteric infections","Percent",2010,0.149261801336153,0.244188186203433,0.0846227622926115
"Deaths","South Asia","Female","15-19 years","Enteric infections","Percent",2010,0.143421961158191,0.225640678900389,0.0814016120776851
"Deaths","South Asia","Both","15-19 years","Enteric infections","Percent",2010,0.146398533703997,0.223822622147682,0.0880281475285299
"Deaths","South Asia","Male","20-24 years","Enteric infections","Percent",2010,0.0786168838475247,0.133595010085071,0.0481999218969416
"Deaths","South Asia","Female","20-24 years","Enteric infections","Percent",2010,0.0878650383736474,0.152011513068065,0.0454413481374243
"Deaths","South Asia","Both","20-24 years","Enteric infections","Percent",2010,0.0829189405392821,0.130740112744986,0.0509588384371163
"Deaths","Central Asia","Male","<5 years","Enteric infections","Percent",2011,0.0285552440142391,0.0400647964263761,0.019768199045608
"Deaths","Central Asia","Female","<5 years","Enteric infections","Percent",2011,0.0342662729034,0.0473067926246794,0.0233998063057841
"Deaths","Central Asia","Both","<5 years","Enteric infections","Percent",2011,0.0309818268533797,0.0402072074114871,0.0229811995566828
"Deaths","Central Asia","Male","5-9 years","Enteric infections","Percent",2011,0.0110619363399563,0.01930218007929,0.00648762459497118
"Deaths","Central Asia","Female","5-9 years","Enteric infections","Percent",2011,0.0152021193732058,0.0278212256699636,0.00846009804824377
"Deaths","Central Asia","Both","5-9 years","Enteric infections","Percent",2011,0.0126710871227761,0.0191560092520363,0.00829939100364635
"Deaths","Central Asia","Male","10-14 years","Enteric infections","Percent",2011,0.00691078503317301,0.0123702696648747,0.00451316619551687
"Deaths","Central Asia","Female","10-14 years","Enteric infections","Percent",2011,0.00969119436663498,0.0181849370249006,0.00542967072486137
"Deaths","Central Asia","Both","10-14 years","Enteric infections","Percent",2011,0.00798802339544116,0.0122246675767535,0.0055132741180139
"Deaths","Central Asia","Male","15-19 years","Enteric infections","Percent",2011,0.00189345159496946,0.00340183024601693,0.00124157000508476
"Deaths","Central Asia","Female","15-19 years","Enteric infections","Percent",2011,0.0029002731127591,0.00537060585301282,0.00168894949953506
"Deaths","Central Asia","Both","15-19 years","Enteric infections","Percent",2011,0.00227735088415346,0.00352142570160332,0.00155444953061522
"Deaths","Central Asia","Male","20-24 years","Enteric infections","Percent",2011,0.00130125991801905,0.00239248021042603,0.000877634479171671
"Deaths","Central Asia","Female","20-24 years","Enteric infections","Percent",2011,0.00266958340617255,0.00504679327851955,0.00147832509925777
"Deaths","Central Asia","Both","20-24 years","Enteric infections","Percent",2011,0.00176911072766604,0.00276383937791079,0.0012028375411114
"Deaths","Eastern Sub-Saharan Africa","Male","<5 years","Enteric infections","Percent",2011,0.119721758910232,0.139533204591285,0.0972100049376817
"Deaths","Eastern Sub-Saharan Africa","Female","<5 years","Enteric infections","Percent",2011,0.116827695412822,0.138114181815065,0.096107798899166
"Deaths","Eastern Sub-Saharan Africa","Both","<5 years","Enteric infections","Percent",2011,0.118408712287014,0.136335149481114,0.0987022627997254
"Deaths","Eastern Sub-Saharan Africa","Male","5-9 years","Enteric infections","Percent",2011,0.18310539727535,0.287079764809733,0.128395967356466
"Deaths","Eastern Sub-Saharan Africa","Female","5-9 years","Enteric infections","Percent",2011,0.179217522345249,0.29637437796276,0.0977716702847337
"Deaths","Eastern Sub-Saharan Africa","Both","5-9 years","Enteric infections","Percent",2011,0.181393221949124,0.251322444617329,0.130172118589475
"Deaths","Eastern Sub-Saharan Africa","Male","10-14 years","Enteric infections","Percent",2011,0.135626350714693,0.20511493860382,0.0937830447604632
"Deaths","Eastern Sub-Saharan Africa","Female","10-14 years","Enteric infections","Percent",2011,0.130936423257042,0.207333030609785,0.0777448194215476
"Deaths","Eastern Sub-Saharan Africa","Both","10-14 years","Enteric infections","Percent",2011,0.133630508612223,0.187006429166668,0.0950732114469764
"Deaths","Eastern Sub-Saharan Africa","Male","15-19 years","Enteric infections","Percent",2011,0.0908410606721637,0.144331435587762,0.0577682802569853
"Deaths","Eastern Sub-Saharan Africa","Female","15-19 years","Enteric infections","Percent",2011,0.0843019922400991,0.151106194872651,0.0430564410554112
"Deaths","Eastern Sub-Saharan Africa","Both","15-19 years","Enteric infections","Percent",2011,0.0879744310574364,0.130073234816388,0.0584007378305508
"Deaths","Eastern Sub-Saharan Africa","Male","20-24 years","Enteric infections","Percent",2011,0.0745219991815605,0.121485748166876,0.044155383260053
"Deaths","Eastern Sub-Saharan Africa","Female","20-24 years","Enteric infections","Percent",2011,0.0579021045320484,0.110458783379583,0.0264297551191565
"Deaths","Eastern Sub-Saharan Africa","Both","20-24 years","Enteric infections","Percent",2011,0.0663480408022103,0.100377479634685,0.0422958909624799
"Deaths","South Asia","Male","<5 years","Enteric infections","Percent",2013,0.0850566716090797,0.0997041207354691,0.0705813193343323
"Deaths","South Asia","Female","<5 years","Enteric infections","Percent",2013,0.110241739590221,0.129167938013058,0.0914331066520107
"Deaths","South Asia","Both","<5 years","Enteric infections","Percent",2013,0.0973990271610416,0.112172041899471,0.0822625456377358
"Deaths","South Asia","Male","5-9 years","Enteric infections","Percent",2013,0.304599328126271,0.439748180594315,0.203446318232654
"Deaths","South Asia","Female","5-9 years","Enteric infections","Percent",2013,0.320509532118253,0.462641596897918,0.202764460300471
"Deaths","South Asia","Both","5-9 years","Enteric infections","Percent",2013,0.312063341718132,0.425100377849577,0.215524089857468
"Deaths","South Asia","Male","10-14 years","Enteric infections","Percent",2013,0.272991664221418,0.398481002321034,0.164736909395671
"Deaths","South Asia","Female","10-14 years","Enteric infections","Percent",2013,0.300507660536086,0.440077135126082,0.19000612610428
"Deaths","South Asia","Both","10-14 years","Enteric infections","Percent",2013,0.285401065349736,0.41059217076602,0.183221741977599
"Deaths","South Asia","Male","15-19 years","Enteric infections","Percent",2013,0.145491633800939,0.240224209306728,0.0809825890354612
"Deaths","South Asia","Female","15-19 years","Enteric infections","Percent",2013,0.145966426430429,0.229706344319832,0.0810824926185107
"Deaths","South Asia","Both","15-19 years","Enteric infections","Percent",2013,0.145728945416934,0.223998592388855,0.0850366980006591
"Deaths","South Asia","Male","20-24 years","Enteric infections","Percent",2013,0.0739712972692529,0.127519612589517,0.0433835517407466
